Time (us)	Load raw 1	Load raw 2	Load raw 3	Acceleration raw 1	Acceleration raw 2	Acceleration raw 3	Load filtered 1	Load filtered 2	Load filtered 3	Load scaled 1	Load scaled 2	Load scaled 3	Load summ	Acceleration scaled 1	Acceleration scaled 2	Acceleration scaled 3
8906	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000084	0.000006	-0.000021	219.079548	-66.059105	33.668055	186.688498	-90.745460	-1.684125	1762.889438
8965	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000083	0.000006	-0.000021	217.188010	-65.962218	33.796850	185.022642	-90.736154	-1.683903	1762.897268
9023	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000081	0.000006	-0.000021	215.304231	-65.865766	33.925096	183.363561	-90.726770	-1.683683	1762.905111
9082	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000080	0.000006	-0.000021	213.428225	-65.769764	34.052777	181.711238	-90.717301	-1.683465	1762.912951
9141	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000079	0.000006	-0.000021	211.559985	-65.674209	34.179879	180.065654	-90.707719	-1.683249	1762.920819
9199	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000078	0.000006	-0.000021	209.699546	-65.579081	34.306396	178.426861	-90.698043	-1.683034	1762.928709
9258	0.000046	0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000077	0.000006	-0.000021	207.846935	-65.484372	34.432327	176.794890	-90.688302	-1.682818	1762.936601
9316	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000076	0.000006	-0.000021	206.002142	-65.390071	34.557686	175.169756	-90.678499	-1.682603	1762.944527
9375	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000075	0.000006	-0.000022	204.165201	-65.296162	34.682481	173.551520	-90.668654	-1.682386	1762.952529
9434	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	-0.000074	0.000006	-0.000022	202.336159	-65.202664	34.806721	171.940216	-90.658792	-1.682169	1762.960571
9492	0.000046	-0.000001	-0.000031	5.114990	5.126671	5.122106	-0.000073	0.000005	-0.000022	200.515039	-65.109593	34.930415	170.335861	-90.648919	-1.681951	1762.968603
9551	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000072	0.000005	-0.000022	198.701863	-65.016939	35.053543	168.738467	-90.639003	-1.681732	1762.976629
9609	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000071	0.000005	-0.000022	196.896646	-64.924728	35.176100	167.148019	-90.629014	-1.681513	1762.984680
9668	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000069	0.000005	-0.000022	195.099393	-64.832965	35.298095	165.564523	-90.618967	-1.681295	1762.992784
9727	0.000046	-0.000001	-0.000031	5.114990	5.126671	5.122106	-0.000068	0.000005	-0.000022	193.310115	-64.741628	35.419537	163.988024	-90.608881	-1.681076	1763.000952
9785	0.000046	-0.000000	-0.000031	5.114990	5.126671	5.122106	-0.000067	0.000005	-0.000022	191.528808	-64.650728	35.540426	162.418505	-90.598702	-1.680855	1763.009211
9844	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000066	0.000005	-0.000022	189.755482	-64.560280	35.660741	160.855942	-90.588390	-1.680631	1763.017599
9902	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000065	0.000005	-0.000022	187.990173	-64.470292	35.780509	159.300389	-90.578024	-1.680404	1763.026131
9961	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000064	0.000005	-0.000022	186.232908	-64.380740	35.899749	157.751917	-90.567641	-1.680177	1763.034775
10020	0.000046	-0.000000	-0.000031	5.114990	5.126671	5.122106	-0.000063	0.000005	-0.000022	184.483694	-64.291605	36.018420	156.210509	-90.557194	-1.679952	1763.043456
10078	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000062	0.000005	-0.000022	182.742523	-64.202911	36.136495	154.676107	-90.546681	-1.679729	1763.052111
10137	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	-0.000061	0.000005	-0.000023	181.009390	-64.114669	36.253990	153.148711	-90.536094	-1.679507	1763.060754
10195	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000060	0.000005	-0.000023	179.284305	-64.026862	36.370927	151.628371	-90.525410	-1.679283	1763.069396
10254	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000059	0.000005	-0.000023	177.567309	-63.939485	36.487312	150.115136	-90.514616	-1.679056	1763.078046
10312	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000058	0.000005	-0.000023	175.858447	-63.852550	36.603136	148.609034	-90.503715	-1.678828	1763.086761
10371	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000057	0.000005	-0.000023	174.157714	-63.766042	36.718396	147.110068	-90.492821	-1.678600	1763.095532
10430	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000056	0.000005	-0.000023	172.465082	-63.679935	36.833093	145.618240	-90.482052	-1.678373	1763.104309
10488	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000055	0.000005	-0.000023	170.780567	-63.594230	36.947238	144.133576	-90.471396	-1.678146	1763.113084
10547	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000054	0.000004	-0.000023	169.104202	-63.508952	37.060824	142.656073	-90.460800	-1.677920	1763.121859
10605	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000053	0.000004	-0.000023	167.436000	-63.424129	37.173828	141.185699	-90.450233	-1.677693	1763.130656
10664	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000052	0.000004	-0.000023	165.775987	-63.339754	37.286260	139.722492	-90.439685	-1.677465	1763.139495
10723	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000051	0.000004	-0.000023	164.124178	-63.255807	37.398145	138.266516	-90.429170	-1.677236	1763.148384
10781	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000050	0.000004	-0.000023	162.480557	-63.172273	37.509496	136.817780	-90.418704	-1.677007	1763.157264
10840	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000049	0.000004	-0.000023	160.845118	-63.089152	37.620322	135.376288	-90.408252	-1.676779	1763.166106
10898	0.000047	-0.000000	-0.000029	5.114990	5.126671	5.122106	-0.000048	0.000004	-0.000023	159.217852	-63.006466	37.730627	133.942014	-90.397785	-1.676552	1763.174929
10957	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000047	0.000004	-0.000024	157.598758	-62.924224	37.840426	132.514959	-90.387309	-1.676327	1763.183708
11016	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000046	0.000004	-0.000024	155.987860	-62.842429	37.949726	131.095157	-90.376835	-1.676102	1763.192431
11074	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000045	0.000004	-0.000024	154.385174	-62.761089	38.058507	129.682592	-90.366408	-1.675878	1763.201107
11133	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	-0.000044	0.000004	-0.000024	152.790699	-62.680201	38.166745	128.277243	-90.356075	-1.675656	1763.209767
11191	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000043	0.000004	-0.000024	151.204435	-62.599750	38.274437	126.879122	-90.345821	-1.675434	1763.218448
11250	0.000045	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000043	0.000004	-0.000024	149.626385	-62.519730	38.381591	125.488245	-90.335580	-1.675212	1763.227104
11309	0.000047	-0.000000	-0.000031	5.114990	5.126671	5.122106	-0.000042	0.000004	-0.000024	148.056554	-62.440121	38.488211	124.104645	-90.325322	-1.674987	1763.235681
11367	0.000046	0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000041	0.000004	-0.000024	146.494946	-62.360899	38.594303	122.728350	-90.315061	-1.674759	1763.244242
11426	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000040	0.000004	-0.000024	144.941551	-62.282084	38.699846	121.359313	-90.304845	-1.674527	1763.252848
11484	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	-0.000039	0.000004	-0.000024	143.396362	-62.203691	38.804809	119.997480	-90.294705	-1.674293	1763.261451
11543	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	-0.000038	0.000004	-0.000024	141.859374	-62.125713	38.909214	118.642875	-90.284550	-1.674057	1763.270016
11602	0.000047	-0.000000	-0.000031	5.114990	5.126671	5.122106	-0.000037	0.000004	-0.000024	140.330598	-62.048156	39.013080	117.295522	-90.274337	-1.673821	1763.278552
11660	0.000046	-0.000001	-0.000031	5.114990	5.126671	5.122106	-0.000036	0.000004	-0.000024	138.810055	-61.971045	39.116375	115.955385	-90.264181	-1.673585	1763.287080
11719	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000035	0.000004	-0.000024	137.297746	-61.894382	39.219095	114.622460	-90.254117	-1.673348	1763.295625
11777	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000034	0.000003	-0.000024	135.793653	-61.818135	39.321285	113.296802	-90.244054	-1.673110	1763.304201
11836	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000033	0.000003	-0.000024	134.297770	-61.742286	39.422954	111.978439	-90.233976	-1.672871	1763.312828
11895	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000033	0.000003	-0.000025	132.810118	-61.666841	39.524076	110.667353	-90.223912	-1.672633	1763.321498
11953	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	-0.000032	0.000003	-0.000025	131.330671	-61.591815	39.624620	109.363476	-90.213811	-1.672394	1763.330150
12012	0.000046	-0.000000	-0.000029	5.114990	5.126671	5.122106	-0.000031	0.000003	-0.000025	129.859387	-61.517217	39.724580	108.066750	-90.203645	-1.672154	1763.338770
12070	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000030	0.000003	-0.000025	128.396272	-61.443048	39.823979	106.777204	-90.193481	-1.671912	1763.347380
12129	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000029	0.000003	-0.000025	126.941332	-61.369307	39.922835	105.494860	-90.183353	-1.671669	1763.355978
12188	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000028	0.000003	-0.000025	125.494561	-61.296002	40.021119	104.219678	-90.173237	-1.671427	1763.364519
12246	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000027	0.000003	-0.000025	124.055966	-61.223138	40.118807	102.951634	-90.163061	-1.671184	1763.372993
12305	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000027	0.000003	-0.000025	122.625558	-61.150707	40.215914	101.690764	-90.152750	-1.670942	1763.381472
12363	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000026	0.000003	-0.000025	121.203356	-61.078701	40.312446	100.437101	-90.142301	-1.670700	1763.390016
12422	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000025	0.000003	-0.000025	119.789364	-61.007123	40.408398	99.190640	-90.131759	-1.670457	1763.398578
12480	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000024	0.000003	-0.000025	118.383543	-60.935992	40.503779	97.951330	-90.121194	-1.670214	1763.407118
12539	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000023	0.000003	-0.000025	116.985864	-60.865307	40.598609	96.719166	-90.110675	-1.669971	1763.415673
12598	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000022	0.000003	-0.000025	115.596321	-60.795043	40.692877	95.494155	-90.100259	-1.669727	1763.424271
12656	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000022	0.000003	-0.000025	114.214920	-60.725207	40.786590	94.276303	-90.089964	-1.669483	1763.432898
12715	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000021	0.000003	-0.000025	112.841678	-60.655835	40.879786	93.065628	-90.079733	-1.669237	1763.441556
12773	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000020	0.000003	-0.000025	111.476569	-60.586926	40.972447	91.862091	-90.069564	-1.668989	1763.450284
12832	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000019	0.000003	-0.000026	110.119549	-60.518426	41.064546	90.665668	-90.059426	-1.668741	1763.459067
12891	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000018	0.000003	-0.000026	108.770594	-60.450321	41.156066	89.476340	-90.049242	-1.668491	1763.467834
12949	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000018	0.000003	-0.000026	107.429712	-60.382625	41.247001	88.294087	-90.039046	-1.668242	1763.476529
13008	0.000046	-0.000001	-0.000031	5.114990	5.126671	5.122106	-0.000017	0.000003	-0.000026	106.096925	-60.315334	41.337361	87.118952	-90.028898	-1.667992	1763.485164
13066	0.000047	-0.000000	-0.000031	5.114990	5.126671	5.122106	-0.000016	0.000003	-0.000026	104.772228	-60.248451	41.427162	85.950940	-90.018819	-1.667741	1763.493796
13125	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000015	0.000003	-0.000026	103.455590	-60.182008	41.516399	84.789981	-90.008835	-1.667489	1763.502425
13184	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000014	0.000002	-0.000026	102.146992	-60.116014	41.605063	83.636040	-89.998955	-1.667238	1763.511000
13242	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000014	0.000002	-0.000026	100.846433	-60.050457	41.693174	82.489149	-89.989168	-1.666987	1763.519504
13301	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000013	0.000002	-0.000026	99.553912	-59.985308	41.780745	81.349349	-89.979398	-1.666737	1763.527961
13359	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000012	0.000002	-0.000026	98.269419	-59.920548	41.867774	80.216645	-89.969603	-1.666486	1763.536387
13418	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000011	0.000002	-0.000026	96.992928	-59.856216	41.954263	79.090975	-89.959803	-1.666236	1763.544817
13477	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000011	0.000002	-0.000026	95.724428	-59.792338	42.040203	77.972292	-89.949975	-1.665986	1763.553259
13535	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000010	0.000002	-0.000026	94.463912	-59.728905	42.125586	76.860594	-89.940127	-1.665736	1763.561686
13594	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000009	0.000002	-0.000026	93.211359	-59.665899	42.210430	75.755891	-89.930300	-1.665488	1763.570125
13652	0.000047	-0.000000	-0.000029	5.114990	5.126671	5.122106	-0.000008	0.000002	-0.000026	91.966757	-59.603297	42.294751	74.658211	-89.920513	-1.665242	1763.578592
13711	0.000046	0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000008	0.000002	-0.000026	90.730106	-59.541093	42.378538	73.567550	-89.910789	-1.664996	1763.587042
13770	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000007	0.000002	-0.000026	89.501371	-59.479299	42.461770	72.483841	-89.901110	-1.664752	1763.595423
13828	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000006	0.000002	-0.000026	88.280481	-59.417933	42.544441	71.406988	-89.891425	-1.664508	1763.603714
13887	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000006	0.000002	-0.000026	87.067432	-59.357009	42.626556	70.336980	-89.881741	-1.664263	1763.611912
13945	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000005	0.000002	-0.000027	85.862254	-59.296507	42.708131	69.273877	-89.872116	-1.664017	1763.620026
14004	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000004	0.000002	-0.000027	84.664951	-59.236415	42.789178	68.217714	-89.862560	-1.663767	1763.628087
14062	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	-0.000003	0.000002	-0.000027	83.475534	-59.176736	42.869701	67.168499	-89.853036	-1.663517	1763.636116
14121	0.000046	0.000000	-0.000029	5.114990	5.126671	5.122106	-0.000003	0.000002	-0.000027	82.293981	-59.117486	42.949702	66.126198	-89.843546	-1.663268	1763.644108
14180	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000002	0.000002	-0.000027	81.120237	-59.058675	43.029176	65.090737	-89.834110	-1.663022	1763.652081
14238	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000001	0.000002	-0.000027	79.954251	-59.000273	43.108117	64.062095	-89.824696	-1.662779	1763.660108
14297	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	-0.000001	0.000002	-0.000027	78.796011	-58.942251	43.186524	63.040284	-89.815269	-1.662536	1763.668261
14355	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000000	0.000002	-0.000027	77.645534	-58.884621	43.264393	62.025306	-89.805866	-1.662293	1763.676575
14414	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000001	0.000002	-0.000027	76.502807	-58.827377	43.341735	61.017166	-89.796480	-1.662050	1763.685031
14473	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000001	0.000002	-0.000027	75.367802	-58.770517	43.418547	60.015832	-89.787067	-1.661806	1763.693554
14531	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000002	0.000002	-0.000027	74.240480	-58.714056	43.494827	59.021251	-89.777631	-1.661561	1763.702131
14590	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000003	0.000002	-0.000027	73.120822	-58.658001	43.570585	58.033406	-89.768212	-1.661317	1763.710840
14648	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000003	0.000002	-0.000027	72.008821	-58.602354	43.645813	57.052280	-89.758829	-1.661075	1763.719720
14707	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000004	0.000002	-0.000027	70.904461	-58.547128	43.720502	56.077834	-89.749452	-1.660834	1763.728725
14766	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000005	0.000001	-0.000027	69.807721	-58.492323	43.794668	55.110065	-89.740052	-1.660594	1763.737805
14824	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000005	0.000001	-0.000027	68.718591	-58.437914	43.868329	54.149006	-89.730611	-1.660354	1763.746928
14883	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000006	0.000001	-0.000027	67.637056	-58.383891	43.941467	53.194633	-89.721120	-1.660111	1763.756029
14941	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000007	0.000001	-0.000027	66.563093	-58.330266	44.014069	52.246896	-89.711611	-1.659868	1763.765085
15000	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000007	0.000001	-0.000027	65.496688	-58.277019	44.086146	51.305816	-89.702070	-1.659625	1763.774181
15059	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000008	0.000001	-0.000027	64.437816	-58.224142	44.157702	50.371375	-89.692483	-1.659383	1763.783389
15117	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000008	0.000001	-0.000027	63.386449	-58.171679	44.228748	49.443518	-89.682939	-1.659142	1763.792687
15176	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000009	0.000001	-0.000028	62.342604	-58.119661	44.299298	48.522241	-89.673506	-1.658903	1763.802024
15234	0.000046	-0.000001	-0.000029	5.114990	5.126671	5.122106	0.000010	0.000001	-0.000028	61.306279	-58.068055	44.369340	47.607563	-89.664149	-1.658664	1763.811396
15293	0.000047	-0.000000	-0.000031	5.114990	5.126671	5.122106	0.000010	0.000001	-0.000028	60.277437	-58.016829	44.438867	46.699476	-89.654836	-1.658425	1763.820786
15352	0.000046	-0.000001	-0.000029	5.114990	5.126671	5.122106	0.000011	0.000001	-0.000028	59.256054	-57.966005	44.507876	45.797926	-89.645576	-1.658185	1763.830157
15410	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000012	0.000001	-0.000028	58.242099	-57.915614	44.576375	44.902859	-89.636364	-1.657945	1763.839531
15469	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	0.000012	0.000001	-0.000028	57.235557	-57.865644	44.644364	44.014276	-89.627173	-1.657708	1763.848949
15527	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000013	0.000001	-0.000028	56.236423	-57.816066	44.711859	43.132216	-89.617949	-1.657472	1763.858424
15586	0.000047	-0.000000	-0.000031	5.114990	5.126671	5.122106	0.000013	0.000001	-0.000028	55.244659	-57.766863	44.778901	42.256698	-89.608700	-1.657236	1763.867942
15645	0.000047	-0.000000	-0.000029	5.114990	5.126671	5.122106	0.000014	0.000001	-0.000028	54.260239	-57.718035	44.845503	41.387708	-89.599508	-1.657001	1763.877478
15703	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000014	0.000001	-0.000028	53.283164	-57.669599	44.911632	40.525198	-89.590390	-1.656766	1763.887019
15762	0.000046	-0.000000	-0.000031	5.114990	5.126671	5.122106	0.000015	0.000001	-0.000028	52.313411	-57.621576	44.977238	39.669074	-89.581314	-1.656533	1763.896528
